customer_id,age,signup_date,segment,region
6552,36,2023-03-27,Standard,West
6553,30,2023-09-21,Premium,North
6554,65,2024-12-27,Standard,North
6555,51,2024-08-14,Budget,North
6556,18,2024-06-16,Budget,West
6557,31,2024-11-01,Budget,East
6558,41,2024-02-23,Standard,North
6559,45,2023-06-08,Premium,East
6560,72,2023-09-25,Standard,West
6561,41,2024-08-01,Standard,East
6562,43,2024-11-27,Budget,South
6563,53,2024-02-28,Premium,West
6564,41,2023-07-03,Standard,West
6565,37,2023-09-17,Premium,East
6566,43,2024-12-23,Standard,South
6567,25,2024-11-06,Budget,South
6568,68,2024-04-02,Standard,South
6569,31,2023-04-13,Standard,West
6570,69,2023-12-13,Premium,North
6571,42,2023-06-14,Standard,North
6572,70,2023-04-04,Standard,South
6573,56,2024-04-27,Budget,West
6574,22,2023-04-01,Budget,East
6575,41,2023-08-16,Budget,North
6576,20,2024-09-15,Standard,West
6577,57,2024-02-15,Standard,East
6578,56,2024-12-29,Standard,North
6579,58,2023-06-29,Premium,West
6580,18,2024-03-25,Budget,South
6581,69,2024-11-03,Premium,East
6582,20,2023-07-19,Budget,South
6583,28,2024-09-21,Standard,North
6584,33,2024-01-04,Standard,North
6585,23,2023-06-11,Budget,East
6586,40,2024-02-14,Budget,West
6587,55,2024-02-20,Standard,South
6588,18,2024-06-14,Budget,North
6589,53,2023-04-03,Premium,East
6590,55,2024-07-26,Standard,East
6591,70,2023-12-22,Premium,East
6592,56,2023-08-20,Standard,South
6593,43,2024-04-10,Standard,North
6594,29,2023-09-25,Budget,West
6595,24,2024-06-02,Premium,North
6596,36,2024-05-30,Premium,East
6597,69,2023-04-30,Standard,East
6598,70,2024-07-04,Premium,East
6599,46,2024-12-11,Premium,West
6600,48,2024-07-30,Premium,South
6601,67,2023-12-14,Budget,West
6602,47,2024-11-28,Standard,North
6603,25,2024-05-08,Standard,East
6604,42,2023-03-11,Standard,South
6605,62,2024-11-24,Standard,South
6606,44,2023-11-20,Budget,East
6607,52,2024-06-12,Standard,North
6608,71,2024-12-18,Premium,East
6609,36,2023-09-12,Premium,North
6610,61,2024-02-13,Premium,East
6611,53,2023-03-19,Standard,South
6612,38,2024-05-02,Budget,East
6613,75,2023-08-12,Premium,East
6614,65,2023-07-07,Premium,South
6615,65,2024-05-25,Premium,South
6616,65,2023-08-29,Budget,South
6617,31,2023-09-29,Standard,South
6618,71,2023-07-27,Standard,South
6619,40,2024-09-25,Standard,South
6620,25,2023-04-20,Standard,North
6621,60,2024-11-23,Standard,West
6622,18,2024-09-20,Standard,North
6623,41,2024-05-08,Standard,East
6624,75,2024-05-19,Budget,East
6625,29,2024-05-17,Budget,East
6626,32,2024-02-12,Standard,South
6627,51,2023-02-25,Premium,West
6628,52,2024-05-04,Budget,North
6629,40,2024-05-29,Budget,West
6630,67,2024-12-03,Standard,South
6631,25,2024-04-13,Budget,West
6632,62,2023-11-20,Standard,North
6633,61,2023-01-13,Standard,South
6634,55,2024-01-24,Standard,North
6635,41,2023-11-30,Budget,East
6636,53,2023-07-11,Standard,East
6637,35,2023-08-31,Premium,West
6638,39,2024-09-19,Standard,East
6639,49,2023-07-08,Budget,West
6640,44,2023-08-04,Standard,East
6641,72,2024-01-09,Standard,West
6642,46,2023-10-14,Standard,South
6643,26,2024-08-08,Standard,South
6644,64,2023-04-13,Standard,East
6645,53,2023-08-30,Budget,West
6646,30,2024-01-26,Standard,South
6647,48,2023-06-03,Premium,North
6648,44,2023-06-30,Premium,West
6649,75,2023-05-18,Standard,East
6650,37,2024-05-13,Standard,East
6651,72,2024-07-29,Standard,North
6652,24,2024-02-12,Budget,South
6653,31,2023-03-03,Budget,East
6654,71,2024-05-02,Budget,North
6655,65,2024-04-05,Budget,East
6656,41,2023-09-24,Standard,East
6657,53,2024-07-27,Budget,East
6658,19,2023-12-19,Standard,West
6659,40,2023-05-05,Budget,South
6660,54,2024-08-13,Standard,South
6661,40,2023-10-19,Budget,East
6662,50,2024-11-20,Standard,West
6663,74,2024-04-02,Premium,North
6664,57,2024-01-26,Standard,East
6665,58,2024-04-19,Budget,South
6666,58,2023-06-21,Budget,East
6667,58,2024-03-07,Premium,West
6668,23,2023-03-15,Standard,South
6669,32,2023-12-18,Premium,East
6670,59,2023-11-21,Standard,East
6671,35,2024-12-28,Budget,West
6672,74,2023-10-05,Premium,West
6673,65,2024-01-07,Standard,West
6674,28,2024-02-28,Budget,South
6675,26,2023-01-24,Budget,South
6676,34,2024-11-08,Standard,North
6677,28,2023-08-04,Budget,West
6678,24,2023-04-16,Budget,North
6679,53,2024-04-29,Standard,North
6680,67,2023-01-27,Standard,West
6681,66,2024-06-20,Standard,North
6682,34,2023-04-17,Budget,South
6683,59,2023-03-28,Standard,West
6684,32,2023-11-13,Budget,South
6685,46,2023-10-18,Premium,South
6686,51,2023-05-15,Premium,South
6687,20,2023-01-30,Premium,East
6688,73,2023-11-30,Premium,West
6689,73,2024-04-23,Standard,East
6690,46,2024-07-15,Budget,South
6691,52,2024-12-15,Premium,South
6692,56,2024-08-28,Standard,West
6693,65,2024-10-08,Budget,West
6694,58,2024-06-20,Standard,East
6695,48,2023-12-22,Standard,South
6696,46,2023-04-02,Standard,East
6697,44,2024-01-10,Standard,East
6698,37,2023-06-09,Premium,North
6699,51,2023-01-01,Premium,South
6700,36,2023-12-19,Budget,West
6701,18,2024-07-01,Budget,West
6702,37,2024-05-03,Premium,North
6703,69,2024-03-16,Budget,East
6704,32,2024-09-03,Premium,North
6705,41,2024-07-15,Standard,South
6706,74,2024-02-26,Standard,West
6707,33,2024-02-09,Budget,South
6708,42,2024-10-23,Standard,West
6709,34,2023-08-14,Standard,North
6710,58,2024-03-08,Premium,South
6711,66,2024-06-13,Standard,East
6712,59,2023-10-19,Standard,East
6713,30,2024-02-27,Budget,North
6714,26,2023-07-06,Standard,East
6715,58,2023-04-24,Premium,West
6716,46,2024-09-24,Standard,East
6717,57,2024-12-18,Budget,West
6718,38,2023-07-12,Standard,North
6719,21,2023-06-05,Standard,North
6720,24,2023-07-10,Standard,East
6721,26,2023-10-03,Budget,West
6722,32,2023-01-09,Premium,North
6723,18,2023-06-04,Budget,West
6724,39,2023-08-11,Standard,West
6725,68,2023-11-16,Standard,West
6726,47,2024-01-16,Premium,North
6727,23,2023-12-05,Budget,South
6728,35,2023-02-27,Standard,West
6729,52,2023-03-15,Standard,West
6730,30,2023-07-05,Premium,East
6731,71,2024-01-26,Standard,North
6732,67,2023-05-05,Standard,South
6733,67,2024-01-30,Standard,West
6734,65,2023-09-11,Standard,North
6735,47,2023-07-23,Standard,North
6736,60,2024-06-17,Budget,South
6737,42,2024-04-29,Standard,East
6738,28,2023-11-27,Budget,North
6739,51,2024-07-16,Standard,North
6740,48,2023-09-17,Premium,East
6741,41,2023-07-23,Premium,North
6742,31,2024-11-13,Standard,North
6743,58,2023-08-30,Standard,West
6744,18,2023-11-29,Budget,South
6745,55,2023-10-10,Standard,North
6746,68,2024-02-10,Standard,South
6747,20,2023-01-10,Standard,West
6748,56,2024-12-05,Premium,South
6749,67,2024-01-16,Standard,North
6750,28,2023-09-12,Standard,West
6751,61,2023-04-04,Premium,East
6752,21,2024-10-02,Standard,North
6753,59,2023-12-31,Standard,South
6754,52,2024-12-19,Standard,North
6755,49,2023-05-09,Budget,South
6756,53,2023-11-21,Budget,East
6757,64,2024-03-25,Standard,South
6758,62,2023-01-22,Premium,West
6759,64,2024-01-02,Standard,South
6760,75,2023-09-14,Standard,North
6761,63,2024-05-11,Premium,West
6762,36,2024-07-26,Standard,West
6763,54,2023-07-14,Standard,South
6764,40,2024-07-10,Standard,East
6765,35,2024-04-24,Standard,South
6766,51,2023-03-12,Standard,South
6767,36,2024-04-05,Premium,East
6768,41,2024-07-08,Standard,West
6769,67,2023-01-01,Premium,West
6770,74,2023-07-09,Premium,North
6771,72,2024-09-26,Premium,East
6772,33,2024-09-27,Budget,East
6773,60,2023-03-06,Premium,West
6774,51,2023-07-14,Standard,West
6775,27,2024-07-18,Standard,East
6776,44,2023-11-27,Budget,East
6777,24,2023-04-24,Standard,North
6778,71,2023-02-14,Premium,South
6779,73,2023-07-02,Standard,North
6780,24,2023-07-26,Budget,West
6781,24,2023-07-16,Standard,North
6782,59,2024-08-07,Budget,West
6783,49,2024-11-04,Standard,East
6784,41,2023-02-20,Standard,South
6785,63,2024-09-12,Premium,North
6786,31,2023-01-14,Premium,West
6787,47,2023-03-23,Standard,North
6788,53,2024-01-05,Standard,West
6789,68,2024-01-13,Standard,North
6790,35,2024-09-23,Standard,North
6791,71,2023-03-14,Standard,East
6792,31,2023-03-21,Premium,North
6793,64,2023-04-14,Standard,South
6794,42,2024-06-28,Premium,South
6795,51,2023-07-17,Standard,South
6796,58,2024-08-06,Standard,South
6797,65,2024-07-25,Budget,West
6798,67,2023-04-19,Premium,East
6799,47,2024-11-21,Premium,West
6800,28,2023-04-17,Standard,South
6801,43,2024-07-17,Standard,East
6802,28,2024-11-04,Standard,West
6803,75,2023-12-27,Budget,East
6804,38,2024-07-17,Standard,East
6805,66,2024-02-27,Standard,West
6806,56,2023-11-28,Standard,South
6807,52,2024-07-30,Standard,South
6808,67,2024-01-20,Budget,East
6809,46,2024-01-04,Premium,West
6810,18,2024-02-11,Standard,North
6811,56,2023-10-19,Premium,North
6812,26,2024-06-14,Premium,East
6813,37,2023-01-07,Budget,South
6814,72,2023-08-08,Premium,East
6815,67,2023-01-23,Standard,East
6816,50,2024-07-20,Standard,South
6817,20,2023-04-07,Standard,West
6818,27,2023-12-31,Budget,South
6819,41,2023-09-29,Premium,South
6820,34,2023-08-27,Standard,East
6821,54,2023-04-05,Budget,West
6822,31,2024-08-05,Standard,North
6823,68,2023-11-29,Budget,West
6824,49,2023-06-27,Premium,North
6825,59,2024-09-01,Standard,East
6826,64,2023-02-08,Premium,West
6827,67,2023-03-22,Standard,North
6828,40,2023-12-09,Budget,West
6829,73,2024-03-02,Standard,North
6830,65,2023-08-21,Standard,North
6831,67,2024-10-11,Premium,West
6832,37,2023-02-25,Standard,North
6833,52,2023-11-23,Premium,South
6834,50,2023-12-01,Budget,South
6835,21,2023-06-06,Budget,West
6836,66,2024-04-01,Standard,North
6837,45,2023-08-16,Premium,East
6838,27,2024-02-08,Standard,South
6839,23,2023-12-11,Standard,West
6840,65,2024-08-08,Standard,North
6841,43,2024-07-15,Budget,East
6842,43,2023-03-29,Standard,West
6843,26,2024-12-15,Budget,South
6844,53,2024-05-07,Premium,South
6845,43,2024-05-14,Budget,South
6846,57,2024-07-28,Standard,South
6847,22,2023-09-06,Premium,East
6848,38,2024-03-16,Standard,North
6849,60,2023-04-26,Standard,West
6850,41,2024-03-09,Premium,East
6851,38,2023-07-15,Standard,East
6852,59,2024-08-31,Standard,North
6853,28,2023-11-09,Standard,East
6854,70,2024-09-23,Budget,West
6855,27,2024-09-30,Budget,West
6856,70,2023-02-15,Standard,South
6857,61,2023-07-24,Premium,East
6858,66,2023-06-09,Premium,North
6859,65,2023-04-26,Standard,North
6860,57,2023-09-06,Standard,South
6861,18,2023-10-22,Premium,East
6862,69,2024-12-11,Standard,North
6863,46,2023-11-09,Budget,West
6864,39,2023-01-24,Standard,South
6865,31,2024-07-04,Premium,South
6866,51,2024-07-13,Budget,East
6867,48,2024-07-15,Standard,South
6868,62,2024-12-12,Standard,North
6869,55,2024-01-21,Premium,North
6870,28,2023-09-19,Standard,North
6871,30,2023-10-18,Budget,East
6872,47,2023-02-24,Standard,North
6873,42,2023-03-10,Standard,East
6874,72,2024-11-09,Budget,East
6875,19,2023-04-21,Budget,East
6876,42,2024-10-26,Budget,South
6877,50,2024-01-25,Standard,North
6878,49,2023-11-20,Standard,North
6879,30,2023-07-10,Budget,West
6880,63,2024-07-28,Budget,North
6881,33,2023-02-10,Premium,East
6882,49,2023-12-08,Premium,West
6883,19,2023-06-10,Standard,East
6884,40,2024-12-01,Budget,East
6885,37,2024-10-02,Standard,South
6886,35,2024-05-28,Standard,North
6887,34,2024-10-02,Premium,West
6888,53,2023-01-31,Standard,East
6889,27,2023-08-19,Budget,East
6890,60,2024-02-07,Standard,South
6891,64,2023-03-31,Standard,West
6892,61,2024-06-17,Budget,South
6893,33,2024-03-03,Standard,South
6894,37,2024-03-12,Standard,East
6895,52,2024-04-04,Standard,South
6896,59,2023-07-31,Standard,South
6897,52,2024-08-17,Standard,South
6898,37,2023-05-22,Standard,South
6899,67,2024-03-16,Budget,South
6900,54,2024-11-02,Standard,South
6901,22,2023-11-22,Budget,North
6902,38,2023-07-08,Standard,South
6903,66,2023-01-31,Premium,East
6904,44,2024-02-28,Standard,East
6905,65,2024-03-29,Budget,East
6906,67,2023-06-05,Premium,South
6907,26,2023-04-20,Budget,South
6908,66,2023-01-27,Budget,East
6909,54,2024-09-12,Standard,South
6910,32,2024-09-02,Budget,South
6911,19,2024-12-04,Standard,East
6912,62,2023-03-23,Premium,West
6913,50,2023-05-18,Premium,West
6914,59,2024-12-30,Budget,East
6915,72,2023-07-08,Standard,West
6916,48,2024-05-18,Premium,South
6917,30,2023-06-17,Standard,South
6918,44,2023-02-03,Standard,North
6919,44,2023-10-04,Premium,South
6920,30,2024-11-18,Budget,South
6921,29,2023-03-09,Budget,West
6922,49,2024-09-23,Standard,East
6923,74,2024-04-13,Budget,South
6924,43,2024-03-13,Standard,North
6925,65,2024-09-14,Budget,West
6926,43,2023-11-17,Standard,North
6927,24,2024-06-17,Budget,West
6928,70,2024-04-12,Premium,North
6929,51,2023-09-09,Standard,West
6930,53,2023-02-10,Premium,West
6931,66,2024-06-12,Premium,North
6932,36,2023-07-14,Premium,West
6933,74,2024-02-12,Standard,East
6934,47,2023-10-20,Standard,South
6935,36,2024-03-08,Standard,North
6936,51,2024-12-07,Budget,South
6937,71,2024-04-19,Premium,West
6938,64,2023-04-03,Standard,North
6939,67,2023-07-04,Premium,South
6940,44,2024-02-07,Budget,East
6941,19,2024-04-06,Budget,South
6942,55,2024-04-09,Standard,South
6943,23,2024-04-10,Budget,East
6944,62,2023-11-28,Premium,South
6945,23,2023-05-07,Standard,North
6946,46,2024-12-24,Budget,East
6947,51,2023-03-29,Premium,West
6948,57,2024-06-07,Standard,South
6949,53,2024-01-23,Standard,West
6950,67,2023-02-14,Standard,South
6951,54,2023-12-10,Premium,South
6952,73,2023-06-16,Premium,South
6953,67,2023-07-03,Standard,North
6954,37,2024-03-05,Budget,East
6955,36,2024-04-01,Premium,South
6956,75,2023-05-01,Premium,South
6957,18,2023-07-27,Standard,East
6958,47,2023-01-13,Standard,West
6959,52,2024-05-25,Standard,North
6960,74,2024-09-14,Standard,West
6961,31,2023-09-01,Standard,West
6962,44,2024-04-09,Standard,West
6963,56,2023-03-23,Premium,North
6964,74,2023-09-08,Standard,East
6965,58,2024-09-26,Standard,South
6966,29,2023-02-20,Budget,South
6967,59,2023-02-26,Standard,East
6968,27,2023-02-07,Standard,North
6969,54,2024-11-14,Standard,East
6970,23,2023-12-06,Standard,North
6971,44,2023-04-22,Standard,South
6972,61,2023-06-15,Premium,East
6973,60,2024-09-17,Premium,South
6974,65,2024-04-11,Budget,East
6975,23,2023-02-06,Standard,East
6976,41,2023-11-27,Budget,West
6977,66,2023-03-11,Premium,West
6978,22,2024-07-17,Budget,East
6979,26,2024-04-27,Budget,North
6980,73,2024-12-12,Standard,East
6981,51,2023-12-04,Premium,West
6982,31,2024-06-21,Standard,South
6983,21,2024-09-18,Premium,North
6984,64,2024-08-08,Standard,North
6985,64,2024-05-10,Standard,East
6986,56,2024-03-13,Budget,East
6987,51,2023-09-23,Standard,East
6988,57,2023-05-13,Standard,West
6989,64,2024-06-16,Budget,West
6990,69,2024-05-19,Standard,South
6991,32,2024-09-16,Standard,East
6992,18,2023-07-18,Budget,North
6993,47,2023-01-25,Standard,North
6994,69,2023-08-01,Standard,West
6995,20,2024-02-28,Standard,East
6996,53,2023-12-25,Premium,South
6997,58,2023-01-12,Premium,South
6998,36,2024-12-07,Budget,East
6999,37,2023-03-11,Standard,East
7000,53,2024-06-02,Standard,East
7001,25,2023-01-07,Budget,East
7002,43,2023-12-16,Premium,North
7003,30,2023-06-29,Standard,East
7004,61,2023-12-13,Premium,West
7005,69,2024-04-30,Standard,North
7006,26,2024-10-23,Budget,West
7007,58,2023-06-09,Premium,West
7008,75,2024-07-03,Budget,East
7009,68,2024-04-18,Standard,West
7010,71,2023-02-27,Budget,East
7011,64,2024-08-01,Budget,East
7012,52,2024-07-22,Budget,North
7013,54,2023-08-02,Premium,East
7014,22,2023-12-29,Budget,South
7015,71,2023-10-15,Standard,North
7016,42,2023-12-14,Standard,South
7017,56,2024-08-07,Budget,West
7018,56,2023-07-11,Premium,North
7019,63,2023-11-12,Standard,East
7020,20,2024-12-27,Standard,East
7021,23,2024-02-28,Budget,West
7022,41,2023-09-01,Standard,West
7023,31,2023-11-06,Premium,East
7024,25,2023-06-29,Standard,East
7025,67,2023-02-08,Premium,South
7026,46,2023-04-05,Standard,North
7027,75,2024-05-09,Standard,South
7028,39,2023-07-14,Standard,West
7029,37,2024-06-20,Standard,East
7030,67,2023-05-27,Premium,North
7031,61,2024-06-12,Standard,South
7032,64,2023-07-30,Premium,North
7033,42,2024-04-15,Budget,North
7034,37,2023-01-05,Budget,North
7035,72,2024-12-04,Standard,North
7036,47,2023-12-08,Standard,North
7037,51,2023-04-16,Standard,East
7038,54,2023-01-24,Premium,East
7039,75,2024-10-16,Premium,South
7040,30,2023-11-25,Standard,South
7041,35,2023-10-21,Budget,East
7042,60,2024-03-27,Premium,North
7043,27,2023-10-07,Budget,South
7044,25,2023-10-08,Budget,North
7045,53,2024-09-29,Budget,North
7046,52,2023-07-31,Standard,East
7047,38,2024-07-16,Premium,East
7048,63,2023-05-25,Standard,East
7049,33,2024-08-10,Standard,South
7050,37,2023-03-14,Premium,East
7051,46,2024-07-07,Premium,North
7052,19,2023-05-14,Budget,West
7053,21,2024-11-22,Budget,North
7054,21,2024-01-28,Budget,North
7055,43,2024-03-12,Budget,South
7056,56,2024-12-22,Standard,West
7057,40,2024-09-23,Standard,East
7058,70,2023-12-07,Premium,South
7059,66,2024-12-31,Standard,North
7060,54,2024-04-21,Standard,South
7061,70,2023-04-06,Standard,West
7062,47,2023-04-10,Standard,East
7063,59,2024-12-01,Budget,West
7064,32,2024-04-26,Standard,South
7065,73,2023-05-28,Standard,East
7066,43,2024-01-08,Standard,South
7067,60,2024-12-17,Standard,East
7068,47,2023-11-29,Standard,West
7069,22,2023-01-31,Standard,West
7070,40,2023-04-26,Standard,West
7071,72,2024-04-17,Premium,South
7072,67,2023-10-17,Premium,East
7073,54,2024-09-10,Standard,South
7074,24,2024-06-04,Budget,West
7075,38,2023-04-20,Budget,North
7076,52,2023-11-06,Standard,West
7077,55,2024-02-15,Standard,West
7078,57,2023-09-02,Standard,South
7079,28,2024-07-15,Budget,West
7080,22,2024-01-29,Premium,East
7081,70,2023-08-02,Premium,West
7082,54,2024-03-21,Standard,East
7083,62,2024-07-11,Standard,South
7084,60,2023-06-27,Premium,North
7085,54,2024-12-29,Premium,West
7086,55,2023-04-28,Premium,West
7087,53,2023-11-30,Budget,North
7088,29,2024-03-31,Standard,East
7089,22,2024-02-20,Standard,North
7090,70,2024-12-02,Premium,West
7091,49,2023-12-02,Standard,North
7092,31,2023-04-03,Standard,South
7093,75,2024-08-17,Standard,North
7094,60,2023-05-31,Standard,South
7095,52,2024-04-08,Premium,East
7096,57,2024-02-04,Premium,West
7097,31,2023-07-20,Standard,East
7098,54,2023-11-03,Premium,East
7099,63,2024-03-21,Premium,East
7100,55,2023-04-02,Premium,North
7101,50,2024-09-18,Budget,West
7102,72,2023-05-11,Standard,East
7103,41,2023-03-05,Standard,North
7104,63,2023-01-01,Premium,East
7105,73,2023-04-23,Budget,East
7106,33,2023-02-01,Standard,West
7107,55,2024-12-20,Premium,West
7108,38,2024-10-02,Standard,West
7109,42,2024-02-20,Premium,West
7110,31,2024-07-12,Standard,South
7111,26,2024-05-01,Budget,South
7112,42,2024-07-22,Budget,East
7113,27,2024-03-03,Standard,East
7114,26,2024-11-17,Budget,South
7115,22,2023-01-12,Budget,North
7116,64,2023-05-28,Premium,West
7117,45,2024-11-04,Standard,South
7118,26,2023-03-28,Standard,West
7119,75,2024-04-11,Standard,West
7120,29,2024-09-30,Standard,West
7121,45,2024-06-05,Budget,West
7122,40,2024-01-29,Standard,South
7123,45,2023-07-10,Standard,North
7124,49,2024-08-14,Standard,South
7125,50,2024-12-30,Budget,East
7126,52,2024-02-25,Budget,East
7127,20,2023-02-04,Budget,West
7128,41,2024-12-22,Premium,North
7129,48,2024-08-17,Standard,North
7130,64,2023-05-26,Premium,East
7131,51,2024-04-21,Standard,North
7132,74,2024-06-19,Premium,North
7133,48,2023-09-09,Standard,North
7134,58,2024-12-01,Standard,East
7135,21,2024-09-19,Standard,East
7136,67,2024-07-01,Standard,North
7137,47,2024-04-25,Standard,West
7138,64,2024-08-10,Standard,East
7139,40,2024-03-07,Premium,East
7140,28,2023-10-24,Standard,North
7141,56,2024-12-12,Budget,East
7142,34,2024-07-31,Premium,North
7143,48,2024-10-06,Premium,South
7144,21,2024-08-09,Standard,East
7145,19,2024-10-01,Budget,East
7146,23,2024-05-11,Budget,South
7147,22,2024-06-01,Budget,East
7148,26,2023-09-16,Standard,East
7149,72,2023-10-09,Standard,East
7150,65,2023-01-15,Premium,North
7151,29,2024-09-10,Budget,South
7152,46,2024-11-05,Budget,East
7153,34,2023-06-29,Standard,South
7154,29,2024-05-11,Budget,North
7155,23,2023-12-18,Budget,South
7156,70,2024-09-01,Premium,South
7157,66,2024-05-22,Budget,West
7158,33,2024-01-28,Premium,West
7159,28,2024-10-14,Budget,South
7160,64,2024-08-14,Premium,East
7161,59,2023-02-25,Premium,East
7162,21,2023-04-29,Standard,South
7163,43,2024-04-20,Standard,West
7164,48,2023-11-05,Standard,South
7165,61,2024-01-24,Standard,West
7166,34,2024-04-30,Premium,South
7167,73,2024-06-27,Premium,West
7168,36,2023-01-13,Standard,West
7169,61,2024-01-27,Standard,East
7170,61,2024-06-26,Standard,North
7171,52,2023-04-10,Standard,East
7172,57,2024-03-18,Budget,East
7173,35,2023-12-10,Standard,East
7174,34,2023-04-11,Standard,West
7175,67,2024-04-17,Standard,South
7176,55,2024-11-19,Standard,South
7177,39,2024-06-16,Standard,South
7178,53,2023-11-17,Standard,North
7179,18,2024-11-19,Standard,North
7180,44,2023-01-13,Budget,North
7181,24,2024-06-21,Budget,West
7182,32,2023-12-26,Budget,East
7183,30,2023-09-15,Budget,North
7184,57,2023-01-25,Premium,North
7185,56,2023-02-28,Premium,South
7186,58,2024-09-05,Standard,North
7187,25,2024-12-26,Standard,North
7188,26,2024-09-11,Budget,West
7189,66,2024-11-03,Standard,South
7190,62,2023-04-24,Standard,South
7191,36,2023-09-17,Standard,West
7192,22,2024-11-07,Standard,West
7193,67,2023-10-11,Premium,West
7194,75,2024-12-09,Premium,East
7195,28,2023-09-21,Budget,North
7196,67,2023-10-11,Premium,North
7197,42,2024-01-27,Premium,East
7198,34,2023-03-03,Premium,East
7199,46,2023-07-02,Standard,North
7200,30,2024-05-18,Standard,West
7201,59,2023-07-02,Premium,West
7202,27,2023-04-22,Premium,West
7203,57,2023-08-12,Premium,North
7204,63,2024-03-28,Standard,East
7205,20,2023-04-16,Budget,North
7206,54,2023-03-14,Standard,East
7207,19,2024-04-01,Standard,West
7208,59,2023-06-02,Premium,North
7209,60,2023-02-08,Budget,West
7210,27,2023-09-30,Standard,East
7211,54,2024-02-05,Standard,North
7212,63,2024-06-11,Premium,West
7213,45,2024-05-04,Standard,West
7214,52,2023-03-13,Premium,South
7215,42,2023-01-04,Standard,West
7216,54,2023-05-05,Budget,East
7217,61,2023-12-08,Premium,East
7218,21,2024-02-15,Premium,North
7219,52,2024-01-10,Premium,East
7220,71,2023-03-24,Premium,West
7221,59,2023-10-24,Premium,South
7222,53,2023-06-30,Premium,North
7223,60,2024-01-29,Budget,South
7224,62,2023-11-03,Premium,West
7225,58,2023-04-20,Premium,East
7226,23,2024-05-13,Budget,West
7227,26,2023-07-14,Standard,North
7228,19,2023-07-17,Budget,South
7229,42,2024-05-15,Standard,North
7230,59,2024-07-07,Budget,East
7231,52,2024-05-26,Standard,West
7232,20,2023-01-17,Budget,East
7233,39,2023-02-27,Budget,North
7234,25,2024-02-20,Standard,South
7235,60,2024-10-31,Budget,West
7236,73,2024-11-25,Standard,South
7237,32,2024-08-16,Standard,North
7238,65,2023-02-07,Premium,South
7239,59,2024-05-15,Standard,North
7240,57,2024-04-27,Premium,North
7241,62,2023-09-06,Standard,South
7242,29,2023-01-15,Budget,North
7243,70,2023-11-11,Standard,North
7244,57,2024-04-12,Budget,South
7245,22,2024-08-28,Standard,North
7246,49,2023-04-27,Standard,South
7247,69,2023-03-06,Premium,South
7248,39,2024-03-12,Premium,West
7249,25,2023-11-29,Premium,South
7250,71,2023-11-26,Premium,South
7251,55,2023-02-16,Premium,South
7252,22,2023-12-10,Budget,North
7253,27,2023-10-08,Budget,West
7254,62,2023-06-22,Premium,East
7255,28,2024-07-20,Budget,West
7256,55,2023-09-07,Premium,North
7257,24,2023-05-17,Standard,West
7258,19,2023-06-11,Budget,West
7259,18,2023-03-24,Standard,North
7260,23,2023-07-03,Standard,East
7261,62,2024-03-02,Budget,West
7262,26,2024-12-09,Budget,South
7263,58,2023-05-27,Standard,East
7264,46,2024-06-19,Standard,West
7265,29,2023-09-02,Budget,North
7266,29,2024-09-02,Standard,West
7267,23,2024-09-18,Standard,East
7268,44,2023-12-23,Premium,North
7269,33,2024-07-25,Standard,South
7270,51,2023-05-01,Standard,North
7271,41,2024-09-25,Standard,South
7272,67,2024-04-20,Budget,South
7273,21,2023-10-11,Budget,South
7274,68,2023-04-26,Standard,South
7275,72,2024-12-02,Standard,West
7276,29,2024-05-24,Budget,South
7277,20,2024-11-17,Standard,North
7278,41,2024-10-22,Budget,East
7279,45,2023-08-03,Premium,East
7280,57,2023-12-09,Standard,West
7281,24,2023-02-14,Standard,North
7282,29,2024-07-04,Budget,South
7283,49,2023-01-30,Budget,North
7284,75,2023-03-14,Premium,South
7285,55,2024-03-31,Standard,East
7286,30,2024-03-05,Budget,East
7287,67,2023-08-24,Premium,North
7288,32,2023-11-30,Budget,North
7289,65,2023-08-31,Standard,West
7290,42,2023-07-24,Standard,South
7291,48,2023-03-17,Standard,West
7292,74,2023-02-25,Premium,West
7293,31,2023-05-29,Budget,West
7294,42,2023-07-02,Standard,East
7295,47,2023-05-20,Standard,South
7296,40,2024-10-09,Standard,East
7297,39,2023-07-27,Standard,South
7298,62,2023-02-02,Standard,North
7299,26,2023-10-15,Budget,North
7300,47,2024-04-21,Standard,West
7301,66,2023-06-25,Standard,East
7302,74,2023-08-14,Standard,East
7303,28,2024-09-10,Budget,South
7304,53,2024-08-14,Budget,South
7305,44,2023-03-30,Standard,West
7306,55,2023-08-10,Premium,West
7307,35,2024-04-18,Budget,North
7308,65,2024-03-14,Standard,South
7309,38,2023-09-11,Budget,West
7310,32,2024-08-16,Budget,South
7311,75,2024-08-10,Premium,North
7312,20,2024-03-03,Budget,North
7313,64,2024-04-26,Standard,North
7314,51,2024-03-11,Standard,West
7315,69,2024-05-05,Standard,North
7316,49,2024-04-08,Budget,South
7317,53,2023-03-27,Premium,North
7318,64,2024-12-10,Standard,West
7319,26,2023-08-12,Budget,East
7320,33,2023-10-30,Standard,North
7321,48,2023-01-17,Standard,East
7322,63,2023-06-15,Premium,West
7323,65,2024-08-07,Standard,North
7324,47,2024-04-10,Standard,South
7325,43,2024-12-21,Budget,South
7326,58,2024-01-15,Standard,West
7327,58,2024-12-21,Standard,North
